,goal_dist_euclid.mean,goal_dist_euclid.std,goal_dist_euclid.max,goal_dist_euclid.min,goal_dist_euclid.median,goal_dist_euclid.kurtosis,goal_dist_euclid.skewness,goal_dist_euclid.sum,goal_dist_euclid.len,goal_dist_manh.mean,goal_dist_manh.std,goal_dist_manh.max,goal_dist_manh.min,goal_dist_manh.median,goal_dist_manh.kurtosis,goal_dist_manh.skewness,goal_dist_manh.sum,goal_dist_manh.len,goal_radial_dist.mean,goal_radial_dist.std,goal_radial_dist.max,goal_radial_dist.min,goal_radial_dist.median,goal_radial_dist.kurtosis,goal_radial_dist.skewness,goal_radial_dist.sum,goal_radial_dist.len,trap_dist_euclid.mean,trap_dist_euclid.std,trap_dist_euclid.max,trap_dist_euclid.min,trap_dist_euclid.median,trap_dist_euclid.kurtosis,trap_dist_euclid.skewness,trap_dist_euclid.sum,trap_dist_euclid.len,trap_dist_manh.mean,trap_dist_manh.std,trap_dist_manh.max,trap_dist_manh.min,trap_dist_manh.median,trap_dist_manh.kurtosis,trap_dist_manh.skewness,trap_dist_manh.sum,trap_dist_manh.len,trap_radial_dist.mean,trap_radial_dist.std,trap_radial_dist.max,trap_radial_dist.min,trap_radial_dist.median,trap_radial_dist.kurtosis,trap_radial_dist.skewness,trap_radial_dist.sum,trap_radial_dist.len,wall_patch_prop
4468,5.000000,1.000000,6.000000,4.000000,5.000000,-2.000000,0.000000,10.000000,2,5.000000,1.000000,6.000000,4.000000,5.000000,-2.000000,0.000000,10.000000,2,5.000000,1.000000,6.000000,4.000000,5.000000,-2.000000,0.000000,10.000000,2,27.040627,7.470241,34.510868,19.570386,27.040627,-2.000000,0.000000,54.081254,2,124.000000,29.000000,153.000000,95.000000,124.000000,-2.000000,0.000000,248.000000,2,,,,,,,,0.000000,0,0.000000
4469,1.500000,0.500000,2.000000,1.000000,1.500000,-2.000000,0.000000,3.000000,2,1.500000,0.500000,2.000000,1.000000,1.500000,-2.000000,0.000000,3.000000,2,1.500000,0.500000,2.000000,1.000000,1.500000,-2.000000,0.000000,3.000000,2,25.634479,9.791500,35.425979,15.842980,25.634479,-2.000000,0.000000,51.268959,2,68.000000,23.000000,91.000000,45.000000,68.000000,-2.000000,0.000000,136.000000,2,,,,,,,,0.000000,0,0.466667
4470,8.941475,0.223677,9.165151,8.717798,8.941475,-2.000000,0.000000,17.882949,2,16.000000,0.000000,16.000000,16.000000,16.000000,-3.000000,0.000000,32.000000,2,,,,,,,,0.000000,0,17.539180,3.221359,20.760539,14.317821,17.539180,-2.000000,-0.000000,35.078361,2,60.000000,13.000000,73.000000,47.000000,60.000000,-2.000000,0.000000,120.000000,2,,,,,,,,0.000000,0,0.000000
4471,19.876071,9.483766,29.359837,10.392305,19.876071,-2.000000,0.000000,39.752141,2,40.000000,18.000000,58.000000,22.000000,40.000000,-2.000000,0.000000,80.000000,2,,,,,,,,0.000000,0,35.074269,15.224836,50.299105,19.849433,35.074269,-2.000000,0.000000,70.148539,2,121.000000,53.000000,174.000000,68.000000,121.000000,-2.000000,0.000000,242.000000,2,,,,,,,,0.000000,0,0.208333
4472,16.751665,8.566313,25.317978,8.185353,16.751665,-2.000000,0.000000,33.503331,2,25.000000,12.000000,37.000000,13.000000,25.000000,-2.000000,0.000000,50.000000,2,8.185353,0.000000,8.185353,8.185353,8.185353,-3.000000,0.000000,8.185353,1,58.710416,7.251695,65.962110,51.458721,58.710416,-2.000000,-0.000000,117.420832,2,236.500000,28.500000,265.000000,208.000000,236.500000,-2.000000,0.000000,473.000000,2,,,,,,,,0.000000,0,0.312500
4473,20.709868,6.603132,27.313001,14.106736,20.709868,-2.000000,0.000000,41.419737,2,37.500000,12.500000,50.000000,25.000000,37.500000,-2.000000,0.000000,75.000000,2,,,,,,,,0.000000,0,56.183288,4.841297,61.024585,51.341991,56.183288,-2.000000,0.000000,112.366576,2,262.000000,20.000000,282.000000,242.000000,262.000000,-2.000000,0.000000,524.000000,2,,,,,,,,0.000000,0,0.000000
4474,17.537413,4.575931,22.113344,12.961481,17.537413,-2.000000,0.000000,35.074826,2,22.500000,2.500000,25.000000,20.000000,22.500000,-2.000000,0.000000,45.000000,2,12.961481,0.000000,12.961481,12.961481,12.961481,-3.000000,0.000000,12.961481,1,40.594371,20.027407,60.621778,20.566964,40.594371,-2.000000,0.000000,81.188742,2,119.000000,62.000000,181.000000,57.000000,119.000000,-2.000000,0.000000,238.000000,2,,,,,,,,0.000000,0,0.000000
4475,12.109543,6.193463,18.303005,5.916080,12.109543,-2.000000,0.000000,24.219085,2,20.000000,11.000000,31.000000,9.000000,20.000000,-2.000000,0.000000,40.000000,2,5.916080,0.000000,5.916080,5.916080,5.916080,-3.000000,0.000000,5.916080,1,38.812711,7.587721,46.400431,31.224990,38.812711,-2.000000,0.000000,77.625421,2,174.000000,33.000000,207.000000,141.000000,174.000000,-2.000000,0.000000,348.000000,2,,,,,,,,0.000000,0,0.000000
4476,11.618747,3.937602,15.556349,7.681146,11.618747,-2.000000,0.000000,23.237495,2,17.500000,6.500000,24.000000,11.000000,17.500000,-2.000000,0.000000,35.000000,2,7.681146,0.000000,7.681146,7.681146,7.681146,-3.000000,0.000000,7.681146,1,38.769916,4.230084,43.000000,34.539832,38.769916,-2.000000,0.000000,77.539832,2,179.000000,20.000000,199.000000,159.000000,179.000000,-2.000000,0.000000,358.000000,2,,,,,,,,0.000000,0,0.055556
4477,7.266564,4.438136,11.704700,2.828427,7.266564,-2.000000,0.000000,14.533127,2,9.500000,5.500000,15.000000,4.000000,9.500000,-2.000000,0.000000,19.000000,2,2.828427,0.000000,2.828427,2.828427,2.828427,-3.000000,0.000000,2.828427,1,20.209574,3.327631,23.537205,16.881943,20.209574,-2.000000,0.000000,40.419148,2,52.500000,11.500000,64.000000,41.000000,52.500000,-2.000000,0.000000,105.000000,2,,,,,,,,0.000000,0,0.222222
4478,13.155796,1.710273,14.866069,11.445523,13.155796,-2.000000,0.000000,26.311592,2,27.000000,4.000000,31.000000,23.000000,27.000000,-2.000000,0.000000,54.000000,2,,,,,,,,0.000000,0,32.203293,7.933971,40.137264,24.269322,32.203293,-2.000000,0.000000,64.406587,2,140.000000,43.000000,183.000000,97.000000,140.000000,-2.000000,0.000000,280.000000,2,,,,,,,,0.000000,0,0.000000
4479,21.310800,6.545977,27.856777,14.764823,21.310800,-2.000000,0.000000,42.621600,2,38.000000,14.000000,52.000000,24.000000,38.000000,-2.000000,0.000000,76.000000,2,,,,,,,,0.000000,0,41.255123,3.466236,44.721360,37.788887,41.255123,-2.000000,0.000000,82.510247,2,131.000000,9.000000,140.000000,122.000000,131.000000,-2.000000,0.000000,262.000000,2,,,,,,,,0.000000,0,0.041667
4480,2.000000,1.000000,3.000000,1.000000,2.000000,-2.000000,0.000000,4.000000,2,2.000000,1.000000,3.000000,1.000000,2.000000,-2.000000,0.000000,4.000000,2,2.000000,1.000000,3.000000,1.000000,2.000000,-2.000000,0.000000,4.000000,2,39.534750,9.219737,48.754487,30.315013,39.534750,-2.000000,0.000000,79.069500,2,165.000000,42.000000,207.000000,123.000000,165.000000,-2.000000,0.000000,330.000000,2,,,,,,,,0.000000,0,0.000000
4481,12.923418,1.218718,14.142136,11.704700,12.923418,-2.000000,0.000000,25.846836,2,21.500000,2.500000,24.000000,19.000000,21.500000,-2.000000,0.000000,43.000000,2,11.704700,0.000000,11.704700,11.704700,11.704700,-3.000000,0.000000,11.704700,1,49.224719,3.453549,52.678269,45.771170,49.224719,-2.000000,0.000000,98.449439,2,202.000000,25.000000,227.000000,177.000000,202.000000,-2.000000,0.000000,404.000000,2,,,,,,,,0.000000,0,0.000000
4482,17.002673,1.705614,18.708287,15.297059,17.002673,-2.000000,-0.000000,34.005345,2,32.000000,2.000000,34.000000,30.000000,32.000000,-2.000000,0.000000,64.000000,2,,,,,,,,0.000000,0,40.075084,2.233308,42.308392,37.841776,40.075084,-2.000000,0.000000,80.150167,2,169.000000,5.000000,174.000000,164.000000,169.000000,-2.000000,0.000000,338.000000,2,,,,,,,,0.000000,0,0.000000
4483,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,4.500000,0.500000,5.000000,4.000000,4.500000,-2.000000,0.000000,9.000000,2,14.755591,2.067013,16.822604,12.688578,14.755591,-2.000000,-0.000000,29.511181,2,61.000000,10.000000,71.000000,51.000000,61.000000,-2.000000,0.000000,122.000000,2,,,,,,,,0.000000,0,0.000000
4484,10.645208,2.771200,13.416408,7.874008,10.645208,-2.000000,0.000000,21.290416,2,18.000000,4.000000,22.000000,14.000000,18.000000,-2.000000,0.000000,36.000000,2,7.874008,0.000000,7.874008,7.874008,7.874008,-3.000000,0.000000,7.874008,1,20.991048,1.369631,22.360680,19.621417,20.991048,-2.000000,0.000000,41.982097,2,62.500000,5.500000,68.000000,57.000000,62.500000,-2.000000,0.000000,125.000000,2,,,,,,,,0.000000,0,0.000000
4485,22.795817,0.592214,23.388031,22.203603,22.795817,-2.000000,0.000000,45.591634,2,47.000000,4.000000,51.000000,43.000000,47.000000,-2.000000,0.000000,94.000000,2,,,,,,,,0.000000,0,40.860609,2.900104,43.760713,37.960506,40.860609,-2.000000,0.000000,81.721219,2,156.000000,9.000000,165.000000,147.000000,156.000000,-2.000000,0.000000,312.000000,2,,,,,,,,0.000000,0,0.000000
4486,9.500000,7.500000,17.000000,2.000000,9.500000,-2.000000,0.000000,19.000000,2,9.500000,7.500000,17.000000,2.000000,9.500000,-2.000000,0.000000,19.000000,2,2.000000,0.000000,2.000000,2.000000,2.000000,-3.000000,0.000000,2.000000,1,48.256054,12.200542,60.456596,36.055513,48.256054,-2.000000,0.000000,96.512109,2,194.500000,42.500000,237.000000,152.000000,194.500000,-2.000000,0.000000,389.000000,2,,,,,,,,0.000000,0,0.000000
4487,25.032820,8.908305,33.941125,16.124515,25.032820,-2.000000,0.000000,50.065641,2,53.000000,21.000000,74.000000,32.000000,53.000000,-2.000000,0.000000,106.000000,2,,,,,,,,0.000000,0,45.678720,7.207952,52.886671,38.470768,45.678720,-2.000000,0.000000,91.357439,2,150.500000,18.500000,169.000000,132.000000,150.500000,-2.000000,0.000000,301.000000,2,,,,,,,,0.000000,0,0.000000
4488,6.500000,2.500000,9.000000,4.000000,6.500000,-2.000000,0.000000,13.000000,2,6.500000,2.500000,9.000000,4.000000,6.500000,-2.000000,0.000000,13.000000,2,6.500000,2.500000,9.000000,4.000000,6.500000,-2.000000,0.000000,13.000000,2,21.908682,8.124633,30.033315,13.784049,21.908682,-2.000000,0.000000,43.817364,2,67.000000,23.000000,90.000000,44.000000,67.000000,-2.000000,0.000000,134.000000,2,,,,,,,,0.000000,0,0.000000
4489,11.661589,0.085752,11.747340,11.575837,11.661589,-2.000000,0.000000,23.323177,2,20.000000,0.000000,20.000000,20.000000,20.000000,-3.000000,0.000000,40.000000,2,,,,,,,,0.000000,0,17.013440,2.835993,19.849433,14.177447,17.013440,-2.000000,-0.000000,34.026880,2,57.500000,12.500000,70.000000,45.000000,57.500000,-2.000000,0.000000,115.000000,2,,,,,,,,0.000000,0,0.000000
4490,19.355640,12.722390,32.078030,6.633250,19.355640,-2.000000,-0.000000,38.711279,2,34.500000,22.500000,57.000000,12.000000,34.500000,-2.000000,0.000000,69.000000,2,6.633250,0.000000,6.633250,6.633250,6.633250,-3.000000,0.000000,6.633250,1,38.148569,17.949559,56.098128,20.199010,38.148569,-2.000000,0.000000,76.297138,2,130.500000,64.500000,195.000000,66.000000,130.500000,-2.000000,0.000000,261.000000,2,,,,,,,,0.000000,0,0.000000
4491,7.500000,3.500000,11.000000,4.000000,7.500000,-2.000000,0.000000,15.000000,2,7.500000,3.500000,11.000000,4.000000,7.500000,-2.000000,0.000000,15.000000,2,4.000000,0.000000,4.000000,4.000000,4.000000,-3.000000,0.000000,4.000000,1,25.227798,6.599862,31.827661,18.627936,25.227798,-2.000000,-0.000000,50.455597,2,64.000000,19.000000,83.000000,45.000000,64.000000,-2.000000,0.000000,128.000000,2,,,,,,,,0.000000,0,0.000000
4492,14.302406,0.664224,14.966630,13.638182,14.302406,-2.000000,0.000000,28.604811,2,27.000000,1.000000,28.000000,26.000000,27.000000,-2.000000,0.000000,54.000000,2,,,,,,,,0.000000,0,21.604426,7.533179,29.137605,14.071247,21.604426,-2.000000,0.000000,43.208852,2,56.500000,20.500000,77.000000,36.000000,56.500000,-2.000000,0.000000,113.000000,2,,,,,,,,0.000000,0,0.000000
4493,11.106335,3.106335,14.212670,8.000000,11.106335,-2.000000,-0.000000,22.212670,2,14.000000,6.000000,20.000000,8.000000,14.000000,-2.000000,0.000000,28.000000,2,8.000000,0.000000,8.000000,8.000000,8.000000,-3.000000,0.000000,8.000000,1,59.589938,29.623290,89.213228,29.966648,59.589938,-2.000000,0.000000,119.179876,2,267.500000,131.500000,399.000000,136.000000,267.500000,-2.000000,0.000000,535.000000,2,,,,,,,,0.000000,0,0.000000
4494,14.088098,0.159709,14.247807,13.928388,14.088098,-2.000000,0.000000,28.176195,2,29.500000,1.500000,31.000000,28.000000,29.500000,-2.000000,0.000000,59.000000,2,,,,,,,,0.000000,0,16.243148,0.400169,16.643317,15.842980,16.243148,-2.000000,0.000000,32.486296,2,39.000000,2.000000,41.000000,37.000000,39.000000,-2.000000,0.000000,78.000000,2,,,,,,,,0.000000,0,0.000000
4495,17.355647,4.667069,22.022716,12.688578,17.355647,-2.000000,-0.000000,34.711293,2,27.000000,8.000000,35.000000,19.000000,27.000000,-2.000000,0.000000,54.000000,2,,,,,,,,0.000000,0,51.471440,5.974187,57.445626,45.497253,51.471440,-2.000000,0.000000,102.942879,2,227.000000,39.000000,266.000000,188.000000,227.000000,-2.000000,0.000000,454.000000,2,,,,,,,,0.000000,0,0.027778
4496,10.472428,0.572933,11.045361,9.899495,10.472428,-2.000000,-0.000000,20.944856,2,21.000000,1.000000,22.000000,20.000000,21.000000,-2.000000,0.000000,42.000000,2,,,,,,,,0.000000,0,17.598073,3.210579,20.808652,14.387495,17.598073,-2.000000,0.000000,35.196147,2,42.000000,3.000000,45.000000,39.000000,42.000000,-2.000000,0.000000,84.000000,2,,,,,,,,0.000000,0,0.000000
4497,18.614071,6.084107,24.698178,12.529964,18.614071,-2.000000,-0.000000,37.228142,2,24.500000,7.500000,32.000000,17.000000,24.500000,-2.000000,0.000000,49.000000,2,,,,,,,,0.000000,0,51.410869,23.482389,74.893257,27.928480,51.410869,-2.000000,0.000000,102.821737,2,187.500000,85.500000,273.000000,102.000000,187.500000,-2.000000,0.000000,375.000000,2,,,,,,,,0.000000,0,0.000000
4498,8.994732,5.253075,14.247807,3.741657,8.994732,-2.000000,0.000000,17.989464,2,13.500000,7.500000,21.000000,6.000000,13.500000,-2.000000,0.000000,27.000000,2,3.741657,0.000000,3.741657,3.741657,3.741657,-3.000000,0.000000,3.741657,1,26.190646,1.431809,27.622455,24.758837,26.190646,-2.000000,0.000000,52.381291,2,77.000000,6.000000,83.000000,71.000000,77.000000,-2.000000,0.000000,154.000000,2,,,,,,,,0.000000,0,0.000000
4499,7.335087,2.862952,10.198039,4.472136,7.335087,-2.000000,0.000000,14.670175,2,9.000000,3.000000,12.000000,6.000000,9.000000,-2.000000,0.000000,18.000000,2,4.472136,0.000000,4.472136,4.472136,4.472136,-3.000000,0.000000,4.472136,1,34.083138,9.425482,43.508620,24.657656,34.083138,-2.000000,0.000000,68.166276,2,154.500000,48.500000,203.000000,106.000000,154.500000,-2.000000,0.000000,309.000000,2,,,,,,,,0.000000,0,0.000000
4500,13.681855,7.436857,21.118712,6.244998,13.681855,-2.000000,0.000000,27.363710,2,24.500000,13.500000,38.000000,11.000000,24.500000,-2.000000,0.000000,49.000000,2,6.244998,0.000000,6.244998,6.244998,6.244998,-3.000000,0.000000,6.244998,1,23.899086,10.408348,34.307434,13.490738,23.899086,-2.000000,0.000000,47.798171,2,78.500000,32.500000,111.000000,46.000000,78.500000,-2.000000,0.000000,157.000000,2,,,,,,,,0.000000,0,0.000000
4501,6.889636,0.181432,7.071068,6.708204,6.889636,-2.000000,0.000000,13.779272,2,11.500000,0.500000,12.000000,11.000000,11.500000,-2.000000,0.000000,23.000000,2,6.889636,0.181432,7.071068,6.708204,6.889636,-2.000000,0.000000,13.779272,2,23.287751,10.638640,33.926391,12.649111,23.287751,-2.000000,-0.000000,46.575502,2,69.500000,33.500000,103.000000,36.000000,69.500000,-2.000000,0.000000,139.000000,2,,,,,,,,0.000000,0,0.062500
4502,15.379418,9.379418,24.758837,6.000000,15.379418,-2.000000,0.000000,30.758837,2,20.500000,14.500000,35.000000,6.000000,20.500000,-2.000000,0.000000,41.000000,2,6.000000,0.000000,6.000000,6.000000,6.000000,-3.000000,0.000000,6.000000,1,34.151711,5.065632,39.217343,29.086079,34.151711,-2.000000,0.000000,68.303422,2,117.000000,13.000000,130.000000,104.000000,117.000000,-2.000000,0.000000,234.000000,2,,,,,,,,0.000000,0,0.000000
4503,12.164811,0.719288,12.884099,11.445523,12.164811,-2.000000,0.000000,24.329622,2,18.500000,1.500000,20.000000,17.000000,18.500000,-2.000000,0.000000,37.000000,2,,,,,,,,0.000000,0,48.560467,13.318447,61.878914,35.242020,48.560467,-2.000000,0.000000,97.120934,2,225.500000,57.500000,283.000000,168.000000,225.500000,-2.000000,0.000000,451.000000,2,,,,,,,,0.000000,0,0.000000
4504,18.963780,6.314669,25.278449,12.649111,18.963780,-2.000000,0.000000,37.927560,2,39.500000,13.500000,53.000000,26.000000,39.500000,-2.000000,0.000000,79.000000,2,12.649111,0.000000,12.649111,12.649111,12.649111,-3.000000,0.000000,12.649111,1,27.418409,9.446208,36.864617,17.972201,27.418409,-2.000000,-0.000000,54.836818,2,68.000000,23.000000,91.000000,45.000000,68.000000,-2.000000,0.000000,136.000000,2,,,,,,,,0.000000,0,0.000000
4505,17.383113,10.527458,27.910571,6.855655,17.383113,-2.000000,-0.000000,34.766226,2,33.000000,20.000000,53.000000,13.000000,33.000000,-2.000000,0.000000,66.000000,2,6.855655,0.000000,6.855655,6.855655,6.855655,-3.000000,0.000000,6.855655,1,48.954561,26.841217,75.795778,22.113344,48.954561,-2.000000,-0.000000,97.909123,2,190.000000,111.000000,301.000000,79.000000,190.000000,-2.000000,0.000000,380.000000,2,,,,,,,,0.000000,0,0.000000
4506,21.725505,5.788128,27.513633,15.937377,21.725505,-2.000000,0.000000,43.451010,2,33.500000,9.500000,43.000000,24.000000,33.500000,-2.000000,0.000000,67.000000,2,,,,,,,,0.000000,0,55.013911,21.667247,76.681158,33.346664,55.013911,-2.000000,0.000000,110.027822,2,213.000000,89.000000,302.000000,124.000000,213.000000,-2.000000,0.000000,426.000000,2,,,,,,,,0.000000,0,0.166667
4507,25.818530,9.818530,35.637059,16.000000,25.818530,-2.000000,0.000000,51.637059,2,53.000000,21.000000,74.000000,32.000000,53.000000,-2.000000,0.000000,106.000000,2,,,,,,,,0.000000,0,44.669537,6.643230,51.312766,38.026307,44.669537,-2.000000,-0.000000,89.339073,2,205.500000,21.500000,227.000000,184.000000,205.500000,-2.000000,0.000000,411.000000,2,,,,,,,,0.000000,0,0.000000
4508,27.382897,5.888712,33.271610,21.494185,27.382897,-2.000000,0.000000,54.765795,2,47.500000,15.500000,63.000000,32.000000,47.500000,-2.000000,0.000000,95.000000,2,,,,,,,,0.000000,0,70.589293,0.389577,70.978870,70.199715,70.589293,-2.000000,0.000000,141.178585,2,301.000000,1.000000,302.000000,300.000000,301.000000,-2.000000,0.000000,602.000000,2,,,,,,,,0.000000,0,0.000000
4509,24.211486,1.517875,25.729361,22.693611,24.211486,-2.000000,0.000000,48.422972,2,46.500000,1.500000,48.000000,45.000000,46.500000,-2.000000,0.000000,93.000000,2,,,,,,,,0.000000,0,33.266127,2.089212,35.355339,31.176915,33.266127,-2.000000,0.000000,66.532254,2,86.000000,4.000000,90.000000,82.000000,86.000000,-2.000000,0.000000,172.000000,2,,,,,,,,0.000000,0,0.000000
4510,22.357640,9.280944,31.638584,13.076697,22.357640,-2.000000,0.000000,44.715281,2,41.000000,18.000000,59.000000,23.000000,41.000000,-2.000000,0.000000,82.000000,2,,,,,,,,0.000000,0,31.288177,6.168464,37.456642,25.119713,31.288177,-2.000000,0.000000,62.576355,2,77.000000,16.000000,93.000000,61.000000,77.000000,-2.000000,0.000000,154.000000,2,,,,,,,,0.000000,0,0.100000
4511,10.500000,2.500000,13.000000,8.000000,10.500000,-2.000000,0.000000,21.000000,2,10.500000,2.500000,13.000000,8.000000,10.500000,-2.000000,0.000000,21.000000,2,8.000000,0.000000,8.000000,8.000000,8.000000,-3.000000,0.000000,8.000000,1,45.667665,1.861273,47.528939,43.806392,45.667665,-2.000000,0.000000,91.335331,2,199.000000,4.000000,203.000000,195.000000,199.000000,-2.000000,0.000000,398.000000,2,,,,,,,,0.000000,0,0.027778
4512,7.500000,6.500000,14.000000,1.000000,7.500000,-2.000000,0.000000,15.000000,2,7.500000,6.500000,14.000000,1.000000,7.500000,-2.000000,0.000000,15.000000,2,1.000000,0.000000,1.000000,1.000000,1.000000,-3.000000,0.000000,1.000000,1,63.037821,7.983303,71.021124,55.054518,63.037821,-2.000000,0.000000,126.075642,2,278.500000,47.500000,326.000000,231.000000,278.500000,-2.000000,0.000000,557.000000,2,,,,,,,,0.000000,0,0.000000
4513,14.768950,3.588610,18.357560,11.180340,14.768950,-2.000000,0.000000,29.537900,2,20.000000,5.000000,25.000000,15.000000,20.000000,-2.000000,0.000000,40.000000,2,11.180340,0.000000,11.180340,11.180340,11.180340,-3.000000,0.000000,11.180340,1,26.829607,7.594222,34.423829,19.235384,26.829607,-2.000000,-0.000000,53.659213,2,66.500000,16.500000,83.000000,50.000000,66.500000,-2.000000,0.000000,133.000000,2,,,,,,,,0.000000,0,0.083333
4514,19.323187,12.252119,31.575307,7.071068,19.323187,-2.000000,-0.000000,38.646375,2,32.500000,20.500000,53.000000,12.000000,32.500000,-2.000000,0.000000,65.000000,2,7.071068,0.000000,7.071068,7.071068,7.071068,-3.000000,0.000000,7.071068,1,46.293719,15.309852,61.603571,30.983867,46.293719,-2.000000,0.000000,92.587438,2,194.500000,58.500000,253.000000,136.000000,194.500000,-2.000000,0.000000,389.000000,2,,,,,,,,0.000000,0,0.000000
4515,10.154837,3.446633,13.601471,6.708204,10.154837,-2.000000,0.000000,20.309674,2,13.000000,4.000000,17.000000,9.000000,13.000000,-2.000000,0.000000,26.000000,2,6.708204,0.000000,6.708204,6.708204,6.708204,-3.000000,0.000000,6.708204,1,34.696867,4.315952,39.012818,30.380915,34.696867,-2.000000,0.000000,69.393733,2,108.500000,11.500000,120.000000,97.000000,108.500000,-2.000000,0.000000,217.000000,2,,,,,,,,0.000000,0,0.083333
4516,10.500000,7.500000,18.000000,3.000000,10.500000,-2.000000,0.000000,21.000000,2,10.500000,7.500000,18.000000,3.000000,10.500000,-2.000000,0.000000,21.000000,2,3.000000,0.000000,3.000000,3.000000,3.000000,-3.000000,0.000000,3.000000,1,28.786556,6.695834,35.482390,22.090722,28.786556,-2.000000,0.000000,57.573112,2,66.500000,12.500000,79.000000,54.000000,66.500000,-2.000000,0.000000,133.000000,2,,,,,,,,0.000000,0,0.000000
4517,17.239479,2.073729,19.313208,15.165751,17.239479,-2.000000,0.000000,34.478959,2,33.500000,7.500000,41.000000,26.000000,33.500000,-2.000000,0.000000,67.000000,2,,,,,,,,0.000000,0,29.653078,1.922229,31.575307,27.730849,29.653078,-2.000000,-0.000000,59.306156,2,92.000000,5.000000,97.000000,87.000000,92.000000,-2.000000,0.000000,184.000000,2,,,,,,,,0.000000,0,0.000000
4518,12.348812,2.550853,14.899664,9.797959,12.348812,-2.000000,0.000000,24.697623,2,18.000000,2.000000,20.000000,16.000000,18.000000,-2.000000,0.000000,36.000000,2,9.797959,0.000000,9.797959,9.797959,9.797959,-3.000000,0.000000,9.797959,1,46.738199,1.593985,48.332184,45.144213,46.738199,-2.000000,0.000000,93.476397,2,183.000000,1.000000,184.000000,182.000000,183.000000,-2.000000,0.000000,366.000000,2,,,,,,,,0.000000,0,0.000000
4519,27.101800,3.080976,30.182777,24.020824,27.101800,-2.000000,0.000000,54.203601,2,54.000000,1.000000,55.000000,53.000000,54.000000,-2.000000,0.000000,108.000000,2,,,,,,,,0.000000,0,29.017562,6.926840,35.944402,22.090722,29.017562,-2.000000,0.000000,58.035124,2,68.000000,20.000000,88.000000,48.000000,68.000000,-2.000000,0.000000,136.000000,2,,,,,,,,0.000000,0,0.000000
4520,14.907735,3.203035,18.110770,11.704700,14.907735,-2.000000,0.000000,29.815470,2,17.500000,2.500000,20.000000,15.000000,17.500000,-2.000000,0.000000,35.000000,2,11.704700,0.000000,11.704700,11.704700,11.704700,-3.000000,0.000000,11.704700,1,43.032373,8.900276,51.932649,34.132096,43.032373,-2.000000,0.000000,86.064745,2,187.000000,34.000000,221.000000,153.000000,187.000000,-2.000000,0.000000,374.000000,2,,,,,,,,0.000000,0,0.000000
4521,15.976375,7.730164,23.706539,8.246211,15.976375,-2.000000,0.000000,31.952750,2,28.000000,14.000000,42.000000,14.000000,28.000000,-2.000000,0.000000,56.000000,2,8.246211,0.000000,8.246211,8.246211,8.246211,-3.000000,0.000000,8.246211,1,22.220647,2.396420,24.617067,19.824228,22.220647,-2.000000,0.000000,44.441295,2,53.500000,2.500000,56.000000,51.000000,53.500000,-2.000000,0.000000,107.000000,2,,,,,,,,0.000000,0,0.000000
4522,5.761375,1.518735,7.280110,4.242641,5.761375,-2.000000,0.000000,11.522751,2,7.500000,1.500000,9.000000,6.000000,7.500000,-2.000000,0.000000,15.000000,2,4.242641,0.000000,4.242641,4.242641,4.242641,-3.000000,0.000000,4.242641,1,14.584929,1.131305,15.716234,13.453624,14.584929,-2.000000,0.000000,29.169858,2,50.000000,5.000000,55.000000,45.000000,50.000000,-2.000000,0.000000,100.000000,2,,,,,,,,0.000000,0,0.166667
4523,18.555490,11.627287,30.182777,6.928203,18.555490,-2.000000,0.000000,37.110980,2,35.500000,23.500000,59.000000,12.000000,35.500000,-2.000000,0.000000,71.000000,2,6.928203,0.000000,6.928203,6.928203,6.928203,-3.000000,0.000000,6.928203,1,35.074799,11.347178,46.421978,23.727621,35.074799,-2.000000,-0.000000,70.149599,2,101.000000,32.000000,133.000000,69.000000,101.000000,-2.000000,0.000000,202.000000,2,,,,,,,,0.000000,0,0.000000
4524,1.000000,1.000000,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,2,1.000000,1.000000,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,2,1.000000,1.000000,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,2,42.001811,4.398620,46.400431,37.603191,42.001811,-2.000000,0.000000,84.003622,2,172.500000,16.500000,189.000000,156.000000,172.500000,-2.000000,0.000000,345.000000,2,,,,,,,,0.000000,0,0.125000
4525,19.887218,9.591588,29.478806,10.295630,19.887218,-2.000000,0.000000,39.774436,2,28.500000,14.500000,43.000000,14.000000,28.500000,-2.000000,0.000000,57.000000,2,10.295630,0.000000,10.295630,10.295630,10.295630,-3.000000,0.000000,10.295630,1,67.001031,17.716145,84.717177,49.284886,67.001031,-2.000000,0.000000,134.002063,2,315.000000,94.000000,409.000000,221.000000,315.000000,-2.000000,0.000000,630.000000,2,,,,,,,,0.000000,0,0.000000
