,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB,SARSA,MCCONTROL,QLEARNING,DQLEARNING
665,19,23,11,2,0.498719,0.031767,-2.000000,0.984000,-2.000000,-2.000000
666,16,16,21,2,0.243515,0.120754,0.997000,0.997000,0.997000,0.997000
667,16,18,22,2,0.481879,0.079816,0.988000,-1.000000,-2.000000,-2.000000
668,21,21,27,3,0.356692,0.231219,-2.000000,0.987000,0.991000,-2.000000
669,19,29,9,4,0.458096,0.069528,-2.000000,-2.000000,-2.000000,-2.000000
670,20,26,15,3,0.374162,0.003587,-2.000000,-1.004000,-2.000000,-2.000000
671,26,17,14,2,0.494785,0.050821,1.000000,1.000000,1.000000,1.000000
672,26,28,27,4,0.066295,0.220858,0.995000,0.995000,0.995000,0.995000
673,26,24,8,3,0.024762,0.047345,0.999000,0.999000,0.999000,0.999000
674,11,15,9,1,0.294984,0.211314,-2.000000,-1.000000,-2.000000,-2.000000
675,20,19,13,4,0.115521,0.155794,0.999000,0.999000,0.999000,0.999000
676,21,31,9,4,0.272329,0.117078,0.993000,0.987000,0.993000,0.993000
677,25,19,18,3,0.405832,0.143321,-2.000000,0.981000,-2.000000,-2.000000
678,15,13,15,3,0.235566,0.025157,0.994000,0.994000,0.994000,-2.000000
679,23,27,18,3,0.110328,0.130849,0.996000,0.994000,0.996000,0.996000
680,15,18,11,1,0.132482,0.024582,-2.000000,0.989000,-2.000000,-2.000000
681,29,24,23,3,0.307096,0.126654,0.992000,0.992000,0.992000,-2.000000
682,16,31,26,1,0.031895,0.109814,0.991000,0.991000,-2.000000,-2.000000
683,22,12,28,1,0.252523,0.183748,-2.000000,-1.000000,-2.000000,-2.000000
684,31,19,30,1,0.467240,0.177229,0.995000,0.995000,0.995000,-2.000000
685,21,17,14,2,0.024532,0.112606,0.989000,-2.000000,-2.000000,-2.000000
686,17,14,22,2,0.104529,0.128397,0.997000,0.997000,0.997000,-2.000000
687,18,27,25,5,0.442225,0.064693,-2.000000,0.986000,-2.000000,-2.000000
688,20,26,22,5,0.446291,0.175272,0.995000,0.995000,0.995000,0.989000
689,19,16,13,3,0.222001,0.177053,0.993000,-2.000000,0.993000,-2.000000
690,30,12,25,3,0.311038,0.001009,0.991000,0.991000,0.994000,0.994000
691,14,22,19,2,0.032824,0.013205,0.990000,-1.002000,-2.000000,-2.000000
692,18,12,11,2,0.145732,0.227840,0.991000,-2.000000,0.991000,-2.000000
693,26,11,17,2,0.290319,0.027810,0.995000,0.995000,0.995000,-2.000000
694,30,21,8,3,0.379079,0.173038,0.989000,-2.000000,0.989000,-2.000000
695,12,10,28,1,0.119806,0.020127,-2.000000,-1.000000,-2.000000,-2.000000
696,17,18,27,5,0.365486,0.142128,0.998000,0.998000,0.998000,0.998000
697,20,21,25,5,0.272740,0.105147,0.991000,-1.001000,0.991000,-2.000000
698,17,25,8,3,0.246093,0.140762,0.980000,-2.000000,-2.000000,-2.000000
699,23,27,9,5,0.411836,0.098948,-2.000000,-2.000000,-2.000000,-2.000000
700,28,21,12,3,0.040813,0.192396,0.996000,0.996000,0.996000,0.996000
701,13,28,10,1,0.215360,0.212453,-2.000000,0.987000,0.987000,-2.000000
702,13,14,26,2,0.263437,0.166275,0.995000,0.995000,0.995000,-2.000000
703,13,23,12,3,0.373968,0.195918,0.998000,0.998000,0.998000,0.998000
704,18,29,24,2,0.333134,0.245518,-2.000000,0.986000,-2.000000,-2.000000
705,23,27,19,4,0.017447,0.224369,0.997000,0.997000,0.997000,0.997000
706,22,23,22,3,0.216089,0.070887,0.994000,0.994000,0.994000,0.992000
707,24,13,25,4,0.400843,0.053214,0.997000,0.997000,0.997000,-2.000000
708,23,17,12,5,0.084441,0.113906,0.993000,-2.000000,0.993000,0.993000
709,28,31,15,2,0.364104,0.007926,0.994000,-2.000000,0.994000,0.994000
710,12,25,31,5,0.332082,0.196084,1.000000,1.000000,1.000000,1.000000
711,16,10,13,2,0.447330,0.244319,0.989000,-1.002000,-2.000000,-2.000000
712,10,18,16,1,0.294057,0.045142,0.990000,-1.002000,0.994000,-2.000000
713,10,15,14,3,0.290618,0.140163,0.994000,0.996000,0.996000,-2.000000
714,30,23,28,3,0.213040,0.218910,-2.000000,-1.001000,-2.000000,-2.000000
715,21,16,19,5,0.189234,0.093132,0.995000,0.993000,0.995000,0.995000
716,26,14,13,3,0.166344,0.239645,0.991000,0.991000,0.991000,-2.000000
717,15,10,17,2,0.100192,0.178014,0.997000,0.995000,0.997000,0.997000
718,19,16,16,5,0.444158,0.226129,0.996000,0.996000,0.996000,0.996000
719,29,15,14,2,0.420678,0.128956,0.994000,0.992000,0.994000,-2.000000
720,11,25,13,4,0.239258,0.219150,0.998000,0.998000,0.998000,0.998000
721,19,11,16,2,0.047685,0.196853,0.994000,0.994000,0.994000,-2.000000
722,23,25,17,1,0.155898,0.070163,0.998000,0.998000,0.998000,0.998000
723,23,16,20,5,0.196648,0.181578,0.997000,0.995000,0.997000,0.997000
724,20,21,26,5,0.198681,0.188730,0.991000,0.991000,0.991000,-2.000000
725,10,31,25,1,0.420159,0.156701,-2.000000,-1.002000,-2.000000,-2.000000
726,29,21,9,3,0.071491,0.160310,0.993000,0.993000,0.993000,0.993000
727,28,28,25,5,0.265237,0.059307,0.996000,0.996000,0.996000,0.996000
728,15,10,9,4,0.383541,0.053120,1.000000,1.000000,1.000000,1.000000
729,26,18,11,1,0.084541,0.063823,0.999000,0.999000,0.999000,0.999000
730,31,24,26,2,0.201714,0.047426,-2.000000,-1.004000,-2.000000,-2.000000
731,28,21,12,1,0.038824,0.078687,-2.000000,-2.000000,-2.000000,-2.000000
732,27,20,25,4,0.004901,0.034729,-2.000000,-2.000000,-2.000000,-2.000000
733,24,22,31,1,0.011997,0.115899,-2.000000,-1.007000,-2.000000,-2.000000
734,30,26,24,1,0.120090,0.165151,-2.000000,-1.000000,-2.000000,-2.000000
735,17,17,19,2,0.178587,0.223976,0.997000,0.997000,0.997000,0.997000
736,25,27,18,4,0.224440,0.162584,0.997000,0.997000,0.997000,0.997000
737,20,19,29,5,0.376550,0.030907,0.998000,0.998000,0.998000,0.998000
738,14,29,10,5,0.459529,0.056904,0.995000,0.995000,0.995000,0.995000
739,17,19,20,4,0.403329,0.066874,0.995000,0.995000,0.995000,0.995000
740,21,27,12,3,0.236395,0.167985,0.992000,-2.000000,0.992000,-2.000000
741,17,29,11,3,0.083057,0.081828,0.995000,0.995000,0.995000,-2.000000
742,10,22,8,4,0.327048,0.203396,0.997000,0.997000,0.997000,0.997000
743,26,16,21,4,0.280611,0.201748,0.995000,0.995000,0.995000,0.995000
744,23,25,19,1,0.068073,0.078728,0.999000,0.999000,0.999000,0.999000
745,30,10,18,4,0.466151,0.167542,0.997000,0.993000,0.997000,0.997000
746,28,29,9,2,0.434751,0.067746,-2.000000,-2.000000,-2.000000,-2.000000
747,22,23,15,2,0.431680,0.035502,0.994000,0.994000,0.994000,-2.000000
748,24,10,12,4,0.459193,0.247547,0.997000,0.997000,0.997000,0.997000
749,12,31,22,1,0.488937,0.105418,-2.000000,-1.001000,-2.000000,-2.000000
