,goal_dist_euclid.mean,goal_dist_euclid.std,goal_dist_euclid.max,goal_dist_euclid.min,goal_dist_euclid.median,goal_dist_euclid.kurtosis,goal_dist_euclid.skewness,goal_dist_euclid.sum,goal_dist_euclid.len,goal_dist_manh.mean,goal_dist_manh.std,goal_dist_manh.max,goal_dist_manh.min,goal_dist_manh.median,goal_dist_manh.kurtosis,goal_dist_manh.skewness,goal_dist_manh.sum,goal_dist_manh.len,goal_radial_dist.mean,goal_radial_dist.std,goal_radial_dist.max,goal_radial_dist.min,goal_radial_dist.median,goal_radial_dist.kurtosis,goal_radial_dist.skewness,goal_radial_dist.sum,goal_radial_dist.len,trap_dist_euclid.mean,trap_dist_euclid.std,trap_dist_euclid.max,trap_dist_euclid.min,trap_dist_euclid.median,trap_dist_euclid.kurtosis,trap_dist_euclid.skewness,trap_dist_euclid.sum,trap_dist_euclid.len,trap_dist_manh.mean,trap_dist_manh.std,trap_dist_manh.max,trap_dist_manh.min,trap_dist_manh.median,trap_dist_manh.kurtosis,trap_dist_manh.skewness,trap_dist_manh.sum,trap_dist_manh.len,trap_radial_dist.mean,trap_radial_dist.std,trap_radial_dist.max,trap_radial_dist.min,trap_radial_dist.median,trap_radial_dist.kurtosis,trap_radial_dist.skewness,trap_radial_dist.sum,trap_radial_dist.len,SARSA,MCCONTROL,QLEARNING,DQLEARNING
196,16.954151610947072,5.249451700227446,22.20360331117452,11.704699910719626,16.954151610947072,-2.0,0.0,33.908303221894144,2,20.0,5.0,25.0,15.0,20.0,-2.0,0.0,40.0,2,11.704699910719626,0.0,11.704699910719626,11.704699910719626,11.704699910719626,-3.0,0.0,11.704699910719626,1,53.706324488664436,15.957152312310694,69.66347680097513,37.749172176353746,53.706324488664436,-2.0,6.715142866740099e-16,107.41264897732887,2,228.0,67.0,295.0,161.0,228.0,-2.0,0.0,456.0,2,,,,,,,,0.0,0,0.992,0.99,0.994,0.994
197,13.655306100456167,5.052980833413541,18.708286933869708,8.602325267042627,13.655306100456167,-2.0,0.0,27.310612200912335,2,26.0,10.0,36.0,16.0,26.0,-2.0,0.0,52.0,2,,,,,,,,0.0,0,41.50906445467581,17.592542968473012,59.10160742314882,23.916521486202797,41.50906445467581,-2.0,0.0,83.01812890935162,2,169.5,71.5,241.0,98.0,169.5,-2.0,0.0,339.0,2,,,,,,,,0.0,0,0.994,0.994,0.994,0.992
198,6.5,2.5,9.0,4.0,6.5,-2.0,0.0,13.0,2,6.5,2.5,9.0,4.0,6.5,-2.0,0.0,13.0,2,6.5,2.5,9.0,4.0,6.5,-2.0,0.0,13.0,2,38.460848170148275,15.008769371031127,53.4696175411794,23.45207879911715,38.460848170148275,-2.0,2.690078298592122e-16,76.92169634029655,2,170.5,70.5,241.0,100.0,170.5,-2.0,0.0,341.0,2,,,,,,,,0.0,0,0.982,-1.0,0.988,-2.000000000000001
199,3.0,1.0,4.0,2.0,3.0,-2.0,0.0,6.0,2,3.0,1.0,4.0,2.0,3.0,-2.0,0.0,6.0,2,3.0,1.0,4.0,2.0,3.0,-2.0,0.0,6.0,2,20.91688057268896,0.9920217275176846,21.908902300206645,19.924858845171276,20.91688057268896,-2.0,0.0,41.83376114537792,2,102.5,1.5,104.0,101.0,102.5,-2.0,0.0,205.0,2,,,,,,,,0.0,0,0.995,0.995,0.995,0.995
200,7.8134419829624955,6.399228420589401,14.212670403551895,1.4142135623730951,7.8134419829624955,-2.0,-3.2537831968923306e-16,15.626883965924991,2,11.0,9.0,20.0,2.0,11.0,-2.0,0.0,22.0,2,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,-3.0,0.0,1.4142135623730951,1,24.80170770398487,11.763302893579572,36.565010597564445,13.038404810405298,24.80170770398487,-1.9999999999999998,2.095287401581472e-16,49.60341540796974,2,59.5,33.5,93.0,26.0,59.5,-2.0,0.0,119.0,2,,,,,,,,0.0,0,0.989,0.987,0.991,0.991
201,10.255867429998428,8.019799452498638,18.275666882497067,2.23606797749979,10.255867429998428,-2.0,0.0,20.511734859996857,2,14.5,11.5,26.0,3.0,14.5,-2.0,0.0,29.0,2,2.23606797749979,0.0,2.23606797749979,2.23606797749979,2.23606797749979,-3.0,0.0,2.23606797749979,1,38.18169901390063,13.101826605931716,51.28352561983234,25.079872407968907,38.18169901390063,-2.0,-8.087878650064033e-16,76.36339802780125,2,150.5,47.5,198.0,103.0,150.5,-2.0,0.0,301.0,2,,,,,,,,0.0,0,0.996,0.996,0.996,0.996
202,13.48786445506643,0.7599423937085756,14.247806848775006,12.727922061357855,13.48786445506643,-2.0,0.0,26.97572891013286,2,25.5,1.5,27.0,24.0,25.5,-2.0,0.0,51.0,2,,,,,,,,0.0,0,41.70210206330326,10.461103359676645,52.16320542297991,31.240998703626616,41.70210206330326,-2.0,9.930650718259293e-16,83.40420412660652,2,196.5,40.5,237.0,156.0,196.5,-2.0,0.0,393.0,2,,,,,,,,0.0,0,0.99,-2.000000000000001,0.99,-2.000000000000001
203,11.0,2.0,13.0,9.0,11.0,-2.0,0.0,22.0,2,11.0,2.0,13.0,9.0,11.0,-2.0,0.0,22.0,2,9.0,0.0,9.0,9.0,9.0,-3.0,0.0,9.0,1,48.003879932387555,2.9372625754125608,50.941142507800116,45.066617356974994,48.003879932387555,-2.0,0.0,96.00775986477511,2,158.0,7.0,165.0,151.0,158.0,-2.0,0.0,316.0,2,,,,,,,,0.0,0,0.979,-2.000000000000001,0.979,-2.000000000000001
204,19.414440479431263,3.0132210125745384,22.427661492005804,16.401219466856727,19.414440479431263,-2.0,1.753077091937057e-15,38.82888095886253,2,41.0,8.0,49.0,33.0,41.0,-2.0,0.0,82.0,2,,,,,,,,0.0,0,34.62782363949755,2.1009117049163635,36.72873534441391,32.526911934581186,34.62782363949755,-2.0,0.0,69.2556472789951,2,126.5,4.5,131.0,122.0,126.5,-2.0,0.0,253.0,2,,,,,,,,0.0,0,0.991,0.989,0.991,0.991
205,3.2393543323095373,1.0032863548097475,4.242640687119285,2.23606797749979,3.2393543323095373,-2.0,0.0,6.478708664619075,2,4.5,1.5,6.0,3.0,4.5,-2.0,0.0,9.0,2,3.2393543323095373,1.0032863548097475,4.242640687119285,2.23606797749979,3.2393543323095373,-2.0,0.0,6.478708664619075,2,28.012734087654284,0.5354707595861115,28.548204847240395,27.477263328068172,28.012734087654284,-2.0,0.0,56.02546817530857,2,120.0,5.0,125.0,115.0,120.0,-2.0,0.0,240.0,2,,,,,,,,0.0,0,0.997,0.997,0.997,0.997
206,16.80861273851727,8.998363062610613,25.80697580112788,7.810249675906654,16.80861273851727,-2.0,-6.241365873187665e-16,33.61722547703454,2,23.5,12.5,36.0,11.0,23.5,-2.0,0.0,47.0,2,7.810249675906654,0.0,7.810249675906654,7.810249675906654,7.810249675906654,-3.0,0.0,7.810249675906654,1,41.70903107396173,14.894855718377888,56.60388679233962,26.814175355583846,41.70903107396173,-2.0,3.440339361810878e-16,83.41806214792346,2,153.5,48.5,202.0,105.0,153.5,-2.0,0.0,307.0,2,,,,,,,,0.0,0,0.98,0.968,0.98,-2.000000000000001
207,5.0,0.0,5.0,5.0,5.0,-3.0,0.0,10.0,2,5.0,0.0,5.0,5.0,5.0,-3.0,0.0,10.0,2,5.0,0.0,5.0,5.0,5.0,-3.0,0.0,10.0,2,17.17616836650241,2.445248503846174,19.621416870348583,14.730919862656235,17.17616836650241,-1.9999999999999998,-1.0934620536867429e-15,34.35233673300482,2,50.0,7.0,57.0,43.0,50.0,-2.0,0.0,100.0,2,,,,,,,,0.0,0,0.987,0.991,0.991,0.991
