,SARSA,MCCONTROL,QLEARNING,DQLEARNING
588,0.995000,-2.000000,0.995000,0.993000
589,0.997000,0.997000,0.997000,0.997000
590,-2.000000,-2.000000,-2.000000,-2.000000
591,0.991000,0.993000,0.993000,0.993000
592,0.996000,0.996000,0.996000,-2.000000
593,-2.000000,-2.000000,-2.000000,-2.000000
594,0.999000,0.999000,0.999000,0.999000
595,1.000000,1.000000,1.000000,1.000000
596,0.997000,0.995000,0.997000,0.995000
597,-2.000000,-1.001000,-2.000000,-2.000000
598,-2.000000,0.993000,0.995000,-2.000000
599,0.993000,0.993000,0.993000,-2.000000
600,0.991000,0.993000,0.993000,-2.000000
601,-2.000000,0.992000,0.992000,-2.000000
602,0.997000,0.997000,0.997000,0.997000
603,0.998000,0.998000,0.998000,0.998000
604,-2.000000,-1.001000,0.992000,-2.000000
605,0.992000,-1.000000,-2.000000,-2.000000
606,0.988000,-1.000000,0.994000,-2.000000
607,-2.000000,-1.001000,-2.000000,-2.000000
608,0.998000,0.998000,0.998000,0.998000
609,0.995000,0.995000,0.995000,-2.000000
610,0.989000,-2.000000,-2.000000,-2.000000
611,-2.000000,-2.000000,-2.000000,-2.000000
612,0.994000,-2.000000,0.994000,-2.000000
613,-2.000000,-2.000000,-2.000000,-2.000000
614,0.996000,0.996000,0.996000,0.996000
615,0.993000,0.993000,0.993000,-2.000000
616,0.997000,0.997000,0.997000,0.997000
617,0.990000,-2.000000,0.990000,-2.000000
618,0.985000,-1.002000,-2.000000,-2.000000
619,0.990000,0.990000,-2.000000,-2.000000
620,-2.000000,-1.002000,-2.000000,-2.000000
621,0.991000,-1.001000,0.993000,-2.000000
622,0.995000,0.995000,0.995000,-2.000000
623,-2.000000,-2.000000,0.995000,-2.000000
624,0.995000,0.995000,0.995000,0.995000
625,0.990000,0.994000,0.994000,-2.000000
626,0.995000,0.988000,0.997000,0.997000
627,-2.000000,-1.011000,-2.000000,-2.000000
628,0.992000,0.990000,0.992000,-2.000000
629,0.995000,0.995000,0.995000,0.995000
630,-2.000000,0.992000,0.992000,-2.000000
631,0.996000,0.996000,0.996000,0.996000
632,0.996000,0.994000,0.996000,0.996000
633,0.988000,-2.000000,-2.000000,-2.000000
634,0.996000,0.996000,0.996000,0.996000
635,0.992000,0.992000,0.992000,-2.000000
636,0.995000,-2.000000,0.995000,0.995000
637,-2.000000,-2.000000,-2.000000,-2.000000
638,0.991000,0.991000,0.995000,0.995000
639,-2.000000,0.991000,0.991000,-2.000000
640,0.989000,0.989000,0.992000,-2.000000
641,-2.000000,-2.000000,-2.000000,-2.000000
642,0.996000,0.996000,0.996000,0.996000
643,0.999000,0.999000,0.999000,0.999000
644,0.998000,0.998000,0.998000,0.998000
645,0.992000,-2.000000,0.992000,-2.000000
646,0.991000,-2.000000,0.992000,-2.000000
647,0.998000,0.998000,0.998000,0.998000
648,0.996000,0.996000,0.996000,0.996000
649,0.996000,0.996000,0.996000,0.996000
650,0.999000,0.999000,0.999000,0.999000
651,0.992000,-1.000000,0.994000,-2.000000
652,0.995000,0.995000,0.995000,-2.000000
653,-2.000000,0.985000,-2.000000,-2.000000
654,0.997000,0.997000,0.997000,-2.000000
655,0.995000,0.995000,0.995000,0.995000
656,0.997000,0.997000,0.997000,0.997000
657,0.998000,0.998000,0.998000,0.998000
658,0.999000,0.999000,0.999000,0.999000
659,-2.000000,0.992000,0.996000,0.996000
660,0.999000,0.999000,0.999000,0.999000
661,0.992000,0.992000,0.994000,-2.000000
662,-2.000000,-2.000000,-2.000000,-2.000000
663,0.990000,-2.000000,0.990000,-2.000000
664,0.994000,0.994000,0.994000,0.994000
665,-2.000000,0.984000,-2.000000,-2.000000
666,0.997000,0.997000,0.997000,0.997000
667,0.988000,-1.000000,-2.000000,-2.000000
668,-2.000000,0.987000,0.991000,-2.000000
669,-2.000000,-2.000000,-2.000000,-2.000000
670,-2.000000,-1.004000,-2.000000,-2.000000
671,1.000000,1.000000,1.000000,1.000000
672,0.995000,0.995000,0.995000,0.995000
673,0.999000,0.999000,0.999000,0.999000
674,-2.000000,-1.000000,-2.000000,-2.000000
675,0.999000,0.999000,0.999000,0.999000
676,0.993000,0.987000,0.993000,0.993000
677,-2.000000,0.981000,-2.000000,-2.000000
678,0.994000,0.994000,0.994000,-2.000000
679,0.996000,0.994000,0.996000,0.996000
680,-2.000000,0.989000,-2.000000,-2.000000
681,0.992000,0.992000,0.992000,-2.000000
682,0.991000,0.991000,-2.000000,-2.000000
683,-2.000000,-1.000000,-2.000000,-2.000000
684,0.995000,0.995000,0.995000,-2.000000
685,0.989000,-2.000000,-2.000000,-2.000000
686,0.997000,0.997000,0.997000,-2.000000
687,-2.000000,0.986000,-2.000000,-2.000000
688,0.995000,0.995000,0.995000,0.989000
689,0.993000,-2.000000,0.993000,-2.000000
690,0.991000,0.991000,0.994000,0.994000
691,0.990000,-1.002000,-2.000000,-2.000000
692,0.991000,-2.000000,0.991000,-2.000000
693,0.995000,0.995000,0.995000,-2.000000
694,0.989000,-2.000000,0.989000,-2.000000
695,-2.000000,-1.000000,-2.000000,-2.000000
696,0.998000,0.998000,0.998000,0.998000
697,0.991000,-1.001000,0.991000,-2.000000
698,0.980000,-2.000000,-2.000000,-2.000000
699,-2.000000,-2.000000,-2.000000,-2.000000
700,0.996000,0.996000,0.996000,0.996000
701,-2.000000,0.987000,0.987000,-2.000000
702,0.995000,0.995000,0.995000,-2.000000
703,0.998000,0.998000,0.998000,0.998000
704,-2.000000,0.986000,-2.000000,-2.000000
705,0.997000,0.997000,0.997000,0.997000
706,0.994000,0.994000,0.994000,0.992000
707,0.997000,0.997000,0.997000,-2.000000
708,0.993000,-2.000000,0.993000,0.993000
709,0.994000,-2.000000,0.994000,0.994000
710,1.000000,1.000000,1.000000,1.000000
711,0.989000,-1.002000,-2.000000,-2.000000
712,0.990000,-1.002000,0.994000,-2.000000
713,0.994000,0.996000,0.996000,-2.000000
714,-2.000000,-1.001000,-2.000000,-2.000000
715,0.995000,0.993000,0.995000,0.995000
716,0.991000,0.991000,0.991000,-2.000000
717,0.997000,0.995000,0.997000,0.997000
718,0.996000,0.996000,0.996000,0.996000
719,0.994000,0.992000,0.994000,-2.000000
720,0.998000,0.998000,0.998000,0.998000
721,0.994000,0.994000,0.994000,-2.000000
722,0.998000,0.998000,0.998000,0.998000
723,0.997000,0.995000,0.997000,0.997000
724,0.991000,0.991000,0.991000,-2.000000
725,-2.000000,-1.002000,-2.000000,-2.000000
726,0.993000,0.993000,0.993000,0.993000
727,0.996000,0.996000,0.996000,0.996000
728,1.000000,1.000000,1.000000,1.000000
729,0.999000,0.999000,0.999000,0.999000
730,-2.000000,-1.004000,-2.000000,-2.000000
731,-2.000000,-2.000000,-2.000000,-2.000000
732,-2.000000,-2.000000,-2.000000,-2.000000
733,-2.000000,-1.007000,-2.000000,-2.000000
734,-2.000000,-1.000000,-2.000000,-2.000000
735,0.997000,0.997000,0.997000,0.997000
736,0.997000,0.997000,0.997000,0.997000
737,0.998000,0.998000,0.998000,0.998000
738,0.995000,0.995000,0.995000,0.995000
739,0.995000,0.995000,0.995000,0.995000
740,0.992000,-2.000000,0.992000,-2.000000
741,0.995000,0.995000,0.995000,-2.000000
742,0.997000,0.997000,0.997000,0.997000
743,0.995000,0.995000,0.995000,0.995000
744,0.999000,0.999000,0.999000,0.999000
745,0.997000,0.993000,0.997000,0.997000
746,-2.000000,-2.000000,-2.000000,-2.000000
747,0.994000,0.994000,0.994000,-2.000000
748,0.997000,0.997000,0.997000,0.997000
749,-2.000000,-1.001000,-2.000000,-2.000000
