,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB,SARSA,MCCONTROL,QLEARNING,DQLEARNING
1892,29,20,28,5,0.399097,0.175618,0.995000,0.995000,0.995000,-2.000000
1893,20,23,18,1,0.325247,0.048646,-2.000000,0.996000,0.996000,-2.000000
1894,31,25,26,4,0.315368,0.161418,-2.000000,-1.001000,-2.000000,-2.000000
1895,15,21,28,5,0.345403,0.048124,0.995000,0.995000,0.995000,-2.000000
1896,14,24,19,5,0.459837,0.247918,-2.000000,0.995000,0.995000,-2.000000
1897,31,28,11,5,0.206793,0.151691,-2.000000,-2.000000,-2.000000,-2.000000
1898,17,15,27,5,0.153648,0.054861,-2.000000,0.994000,-2.000000,-2.000000
1899,23,14,21,5,0.410365,0.245735,-2.000000,0.993000,-2.000000,-2.000000
1900,31,31,28,5,0.432008,0.028002,0.993000,0.993000,0.993000,-2.000000
1901,21,13,8,3,0.285181,0.060591,0.995000,0.995000,0.995000,-2.000000
1902,13,27,13,2,0.254027,0.076638,0.990000,-2.000000,0.988000,-2.000000
1903,17,19,13,3,0.228552,0.164285,0.996000,0.996000,0.996000,0.996000
1904,31,24,8,4,0.321751,0.207962,-2.000000,-2.000000,-2.000000,-2.000000
1905,12,12,15,1,0.454973,0.139640,-2.000000,-1.000000,-2.000000,-2.000000
1906,19,22,8,2,0.322408,0.031365,-2.000000,-2.000000,-2.000000,-2.000000
1907,29,12,25,3,0.079703,0.114386,0.995000,0.997000,0.997000,0.997000
1908,19,11,9,4,0.356981,0.055715,0.994000,-2.000000,0.994000,-2.000000
1909,20,14,12,5,0.024753,0.080129,0.999000,0.999000,0.999000,0.999000
1910,15,24,30,3,0.005726,0.115498,-2.000000,-1.002000,-2.000000,-2.000000
1911,26,28,23,2,0.090246,0.167484,-2.000000,-1.001000,-2.000000,-2.000000
1912,31,16,28,3,0.380731,0.196746,0.995000,0.995000,0.995000,-2.000000
1913,11,18,8,1,0.232079,0.102446,-2.000000,-1.002000,-2.000000,-2.000000
1914,16,15,21,4,0.380408,0.214361,-2.000000,0.998000,0.998000,0.998000
1915,31,11,30,2,0.195613,0.119776,-2.000000,-2.000000,-2.000000,-2.000000
1916,23,30,28,5,0.215156,0.247891,0.996000,0.996000,0.996000,-2.000000
1917,21,10,9,4,0.169882,0.008360,0.997000,0.997000,0.997000,-2.000000
1918,30,26,27,3,0.393656,0.087277,0.998000,0.998000,0.998000,0.998000
1919,24,28,18,1,0.100105,0.097111,-2.000000,-1.002000,-2.000000,-2.000000
1920,29,23,30,5,0.124893,0.209374,-2.000000,-1.006000,-2.000000,-2.000000
1921,17,11,22,1,0.340206,0.014461,0.995000,0.995000,0.995000,-2.000000
1922,18,26,17,3,0.293104,0.001201,0.996000,0.996000,0.996000,0.996000
1923,20,21,24,2,0.266120,0.071461,-2.000000,-1.000000,-2.000000,-2.000000
1924,24,10,17,1,0.488438,0.019921,-2.000000,0.989000,-2.000000,-2.000000
1925,25,16,27,2,0.216730,0.139977,-2.000000,-1.003000,-2.000000,-2.000000
1926,20,23,12,3,0.010706,0.078682,0.998000,0.998000,0.998000,0.998000
1927,26,18,30,3,0.395152,0.207220,0.997000,0.997000,0.997000,0.997000
1928,21,23,16,4,0.347282,0.006029,0.999000,0.999000,0.999000,0.999000
1929,15,16,12,1,0.152311,0.181153,-2.000000,-1.003000,-2.000000,-2.000000
1930,28,14,13,2,0.249023,0.155050,-2.000000,-2.000000,-2.000000,-2.000000
1931,12,26,29,2,0.313442,0.108897,-2.000000,0.994000,-2.000000,-2.000000
1932,20,20,8,2,0.201212,0.174337,0.997000,-2.000000,0.997000,0.995000
1933,17,24,29,4,0.097078,0.198273,1.000000,1.000000,1.000000,1.000000
1934,21,19,21,1,0.319920,0.108842,-2.000000,0.988000,-2.000000,-2.000000
1935,26,24,10,4,0.033751,0.245167,0.998000,-2.000000,0.998000,0.998000
1936,29,21,11,4,0.480069,0.079036,0.998000,0.998000,0.998000,0.998000
1937,25,31,26,2,0.241266,0.204151,-2.000000,-2.000000,-2.000000,-2.000000
1938,14,22,30,1,0.035966,0.032166,0.997000,0.997000,0.997000,0.997000
1939,17,18,14,3,0.364241,0.119580,0.992000,0.992000,0.992000,-2.000000
1940,28,18,21,5,0.370775,0.189706,0.997000,0.997000,0.997000,-2.000000
1941,31,13,30,2,0.082247,0.191281,0.997000,0.997000,0.997000,-2.000000
1942,18,21,31,3,0.322535,0.220219,-2.000000,-1.006000,-2.000000,-2.000000
1943,13,19,14,5,0.082201,0.130962,-2.000000,0.986000,-2.000000,-2.000000
1944,29,10,26,2,0.325726,0.220863,-2.000000,-1.002000,-2.000000,-2.000000
1945,25,31,31,3,0.233606,0.026481,-2.000000,-2.000000,-2.000000,-2.000000
1946,23,15,18,3,0.360575,0.132882,-2.000000,0.992000,-2.000000,-2.000000
1947,26,23,25,2,0.236798,0.150902,-2.000000,0.993000,-2.000000,-2.000000
1948,31,16,18,3,0.264833,0.120656,0.998000,0.998000,0.998000,0.998000
1949,22,17,25,2,0.429709,0.227457,0.996000,0.996000,0.996000,-2.000000
1950,23,30,16,4,0.419663,0.043890,0.998000,0.998000,0.998000,0.998000
1951,24,15,23,3,0.291570,0.166724,-2.000000,-1.003000,-2.000000,-2.000000
1952,15,27,20,3,0.071267,0.137573,-2.000000,-1.003000,-2.000000,-2.000000
1953,17,16,15,4,0.272738,0.116215,-2.000000,0.989000,-2.000000,-2.000000
1954,25,19,18,4,0.391168,0.122491,-2.000000,-1.002000,-2.000000,-2.000000
1955,22,13,31,1,0.215797,0.073427,0.997000,0.997000,0.997000,0.997000
1956,15,19,30,3,0.067892,0.206184,-2.000000,-1.001000,-2.000000,-2.000000
1957,25,30,16,2,0.252575,0.169917,-2.000000,-2.000000,-2.000000,-2.000000
1958,25,26,26,5,0.307344,0.147238,0.998000,0.996000,0.998000,0.998000
1959,26,29,26,4,0.070466,0.006755,-2.000000,-2.000000,-2.000000,-2.000000
1960,14,11,10,1,0.270319,0.154011,-2.000000,-1.003000,-2.000000,-2.000000
1961,15,16,11,1,0.390055,0.077887,-2.000000,0.988000,-2.000000,-2.000000
1962,21,25,10,2,0.265627,0.130854,1.000000,1.000000,1.000000,1.000000
1963,31,14,27,2,0.389637,0.071764,0.998000,0.998000,0.998000,0.998000
1964,10,15,29,1,0.298648,0.065846,0.999000,0.999000,0.999000,0.999000
1965,24,20,28,2,0.044005,0.105814,-2.000000,-1.002000,-2.000000,-2.000000
1966,16,10,23,2,0.308612,0.066807,-2.000000,-1.000000,-2.000000,-2.000000
1967,11,22,21,2,0.359096,0.158307,0.997000,0.997000,0.997000,-2.000000
1968,22,29,25,5,0.201530,0.182994,0.992000,0.992000,-2.000000,-2.000000
1969,13,24,25,4,0.124988,0.187969,0.997000,0.997000,0.997000,-2.000000
1970,27,30,24,5,0.140724,0.237830,0.995000,0.995000,0.995000,-2.000000
1971,26,30,24,4,0.447810,0.097156,-2.000000,0.995000,0.995000,-2.000000
1972,28,18,22,3,0.272745,0.055334,0.994000,0.992000,0.994000,-2.000000
1973,14,16,23,2,0.410618,0.245164,-2.000000,-1.000000,-2.000000,-2.000000
1974,23,21,8,2,0.144371,0.174573,-2.000000,-2.000000,-2.000000,-2.000000
1975,22,20,31,5,0.191884,0.176905,0.997000,-2.000000,0.997000,0.997000
1976,31,16,18,5,0.129383,0.173403,-2.000000,-1.001000,-2.000000,-2.000000
1977,20,12,11,1,0.267683,0.147512,-2.000000,-2.000000,-2.000000,-2.000000
1978,21,26,15,4,0.164939,0.106372,-2.000000,-2.000000,-2.000000,-2.000000
1979,14,29,20,5,0.255396,0.228536,0.995000,0.995000,0.997000,0.997000
1980,30,11,23,4,0.177666,0.109337,1.000000,1.000000,1.000000,1.000000
1981,26,24,13,5,0.471298,0.170173,0.997000,0.997000,0.997000,0.997000
1982,24,13,22,1,0.346664,0.071160,-2.000000,-1.001000,-2.000000,-2.000000
1983,29,29,31,4,0.075004,0.110990,-2.000000,-1.004000,-2.000000,-2.000000
1984,14,30,29,5,0.086693,0.178863,0.995000,0.995000,0.995000,-2.000000
1985,12,26,13,1,0.493499,0.080705,-2.000000,-2.000000,-2.000000,-2.000000
1986,21,27,21,2,0.431844,0.162388,-2.000000,-1.002000,-2.000000,-2.000000
1987,18,10,20,3,0.095783,0.119971,-2.000000,0.993000,-2.000000,-2.000000
1988,23,24,31,1,0.130223,0.053459,-2.000000,-1.002000,-2.000000,-2.000000
1989,22,13,13,4,0.067875,0.142307,0.997000,0.997000,0.997000,0.997000
1990,14,10,24,3,0.031903,0.063434,-2.000000,0.995000,0.995000,-2.000000
1991,21,25,20,4,0.082419,0.012940,-2.000000,0.989000,-2.000000,-2.000000
1992,19,24,12,5,0.476301,0.128886,0.998000,0.998000,0.998000,0.998000
1993,10,17,23,4,0.438335,0.067824,0.993000,0.997000,0.997000,-2.000000
1994,29,29,18,4,0.483367,0.172053,-2.000000,-2.000000,-2.000000,-2.000000
1995,24,14,11,5,0.080020,0.005037,0.994000,-2.000000,0.994000,-2.000000
1996,18,19,20,4,0.385597,0.181946,0.999000,0.999000,0.999000,0.999000
1997,29,29,17,2,0.222311,0.162937,-2.000000,-1.002000,-2.000000,-2.000000
1998,10,31,15,5,0.334413,0.017242,0.994000,0.994000,0.994000,-2.000000
1999,24,30,19,3,0.246772,0.107002,-2.000000,-2.000000,-2.000000,-2.000000
